dataset,conf_num,reg_type,weight_type,alpha,use_layer_norm,use_aug,lr,batch_size,train_full_score,train_partial_score,val_full_score,val_partial_score,train_partial_scores_mean,val_partial_scores_mean,full_score,partial_scores_mean,diff_full_partial
Accent,75,l1,loss,0.0,True,True,0.01,32,0.8670329451560974,0.802 +- 0.024,0.7924528121948242,0.767 +- 0.028,0.802,0.767,0.7924528121948242,0.767,0.025452812194824204
Accent,231,l1,mult,0.0,False,True,0.01,32,0.8520146608352661,0.798 +- 0.029,0.7924528121948242,0.767 +- 0.026,0.798,0.767,0.7924528121948242,0.767,0.025452812194824204
Accent,345,l2,None,1.0,True,False,0.01,32,0.8523809313774109,0.819 +- 0.016,0.7924528121948242,0.767 +- 0.036,0.819,0.767,0.7924528121948242,0.767,0.025452812194824204
Accent,554,l2,mult,1.0,True,True,0.001,64,0.8146520256996155,0.777 +- 0.021,0.7924528121948242,0.767 +- 0.029,0.777,0.767,0.7924528121948242,0.767,0.025452812194824204
Accent,578,max,None,0.0,True,True,0.001,64,0.8468864560127258,0.793 +- 0.033,0.7924528121948242,0.767 +- 0.042,0.793,0.767,0.7924528121948242,0.767,0.025452812194824204
Accent,842,max,mult,1.0,True,True,0.001,64,0.8249084353446959,0.779 +- 0.023,0.7924528121948242,0.767 +- 0.046,0.779,0.767,0.7924528121948242,0.767,0.025452812194824204
Accent,977,var,loss,0.5,False,True,0.1,32,0.7985348105430603,0.767 +- 0.026,0.8113207817077637,0.783 +- 0.02,0.767,0.783,0.7985348105430603,0.767,0.03153481054306029
Accent,1036,var,avg,0.5,True,True,0.01,64,0.8091574907302856,0.767 +- 0.025,0.8113207817077637,0.788 +- 0.021,0.767,0.788,0.8091574907302856,0.767,0.04215749073028563
Accent,1097,var,mult,0.0,False,True,0.1,32,0.80989009141922,0.767 +- 0.024,0.8301886916160583,0.775 +- 0.027,0.767,0.775,0.80989009141922,0.767,0.042890091419219956
Accent,375,l2,loss,0.0,False,True,0.01,32,0.8289377093315125,0.778 +- 0.029,0.8113207817077637,0.767 +- 0.035,0.778,0.767,0.8113207817077637,0.767,0.04432078170776366
Accent,550,l2,mult,0.5,False,False,0.01,64,0.8571428656578064,0.81 +- 0.033,0.8113207817077637,0.767 +- 0.031,0.81,0.767,0.8113207817077637,0.767,0.04432078170776366
Accent,520,l2,mult,0.0,False,True,0.01,64,0.8322344422340393,0.774 +- 0.028,0.7735849022865295,0.766 +- 0.043,0.774,0.766,0.7735849022865295,0.766,0.007584902286529527
Accent,892,var,None,0.5,True,True,0.01,64,0.8018314838409424,0.772 +- 0.025,0.7735849022865295,0.766 +- 0.018,0.772,0.766,0.7735849022865295,0.766,0.007584902286529527
Accent,493,l2,avg,1.0,False,True,0.001,32,0.8252747058868408,0.782 +- 0.028,0.7924528121948242,0.766 +- 0.038,0.782,0.766,0.7924528121948242,0.766,0.026452812194824205
Accent,695,max,loss,0.5,False,False,0.1,32,0.8476190567016602,0.777 +- 0.036,0.7924528121948242,0.766 +- 0.037,0.777,0.766,0.7924528121948242,0.766,0.026452812194824205
Accent,1141,var,mult,1.0,False,True,0.001,32,0.8084248900413513,0.78 +- 0.013,0.7924528121948242,0.766 +- 0.022,0.78,0.766,0.7924528121948242,0.766,0.026452812194824205
Accent,326,l2,None,0.5,False,True,0.001,64,0.8040292859077454,0.766 +- 0.028,0.8113207817077637,0.778 +- 0.026,0.766,0.778,0.8040292859077454,0.766,0.03802928590774535
Accent,162,l1,avg,0.0,False,True,0.1,64,0.812087893486023,0.766 +- 0.034,0.8113207817077637,0.802 +- 0.029,0.766,0.802,0.8113207817077637,0.766,0.04532078170776366
Accent,726,max,avg,0.0,True,True,0.1,64,0.8153846263885498,0.766 +- 0.032,0.849056601524353,0.786 +- 0.032,0.766,0.786,0.8153846263885498,0.766,0.04938462638854979
Accent,767,max,avg,0.5,False,False,0.1,32,0.8333333134651184,0.766 +- 0.037,0.8301886916160583,0.777 +- 0.023,0.766,0.777,0.8301886916160583,0.766,0.06418869161605834
Accent,1047,var,avg,0.5,False,True,0.01,32,0.8025640845298767,0.765 +- 0.018,0.7735849022865295,0.769 +- 0.025,0.765,0.769,0.7735849022865295,0.765,0.008584902286529528
Accent,1074,var,avg,1.0,False,True,0.1,64,0.7952380776405334,0.765 +- 0.013,0.8301886916160583,0.78 +- 0.033,0.765,0.78,0.7952380776405334,0.765,0.030238077640533434
Accent,1046,var,avg,0.5,False,True,0.001,64,0.8018314838409424,0.765 +- 0.021,0.8301886916160583,0.802 +- 0.024,0.765,0.802,0.8018314838409424,0.765,0.03683148384094237
Accent,177,l1,avg,0.5,True,False,0.01,32,0.8047618865966797,0.765 +- 0.028,0.8113207817077637,0.78 +- 0.046,0.765,0.78,0.8047618865966797,0.765,0.039761886596679674
Accent,947,var,loss,0.0,True,False,0.1,32,0.8190476298332214,0.765 +- 0.038,0.8113207817077637,0.769 +- 0.028,0.765,0.769,0.8113207817077637,0.765,0.04632078170776366
Accent,576,l2,mult,1.0,False,False,0.1,64,0.7857142686843872,0.766 +- 0.011,0.8113207817077637,0.764 +- 0.025,0.766,0.764,0.7857142686843872,0.764,0.021714268684387195
Accent,331,l2,None,0.5,False,False,0.001,32,0.8238095045089722,0.773 +- 0.036,0.7924528121948242,0.764 +- 0.033,0.773,0.764,0.7924528121948242,0.764,0.028452812194824206
Accent,529,l2,mult,0.5,True,True,0.001,32,0.8428571224212646,0.795 +- 0.026,0.7924528121948242,0.764 +- 0.027,0.795,0.764,0.7924528121948242,0.764,0.028452812194824206
Accent,601,max,None,0.5,True,True,0.001,32,0.8483516573905945,0.793 +- 0.027,0.7924528121948242,0.764 +- 0.026,0.793,0.764,0.7924528121948242,0.764,0.028452812194824206
Accent,386,l2,loss,0.5,True,True,0.001,64,0.8454212546348572,0.805 +- 0.024,0.8113207817077637,0.764 +- 0.046,0.805,0.764,0.8113207817077637,0.764,0.04732078170776366
Accent,429,l2,loss,1.0,False,False,0.01,32,0.8523809313774109,0.823 +- 0.023,0.8113207817077637,0.764 +- 0.031,0.823,0.764,0.8113207817077637,0.764,0.04732078170776366
Accent,796,max,mult,0.0,True,True,0.01,64,0.8135530948638916,0.764 +- 0.029,0.8301886916160583,0.766 +- 0.035,0.764,0.766,0.8135530948638916,0.764,0.04955309486389159
Accent,658,max,loss,0.0,True,False,0.01,64,0.8666666746139526,0.789 +- 0.037,0.8301886916160583,0.764 +- 0.046,0.789,0.764,0.8301886916160583,0.764,0.06618869161605834
Accent,786,max,avg,1.0,False,True,0.1,64,0.8362637162208557,0.792 +- 0.018,0.8301886916160583,0.764 +- 0.037,0.792,0.764,0.8301886916160583,0.764,0.06618869161605834
Accent,1071,var,avg,1.0,False,True,0.01,32,0.8058608174324036,0.777 +- 0.012,0.7547169923782349,0.763 +- 0.024,0.777,0.763,0.7547169923782349,0.763,-0.008283007621765148
Accent,531,l2,mult,0.5,True,True,0.01,32,0.8069596886634827,0.768 +- 0.026,0.7735849022865295,0.763 +- 0.028,0.768,0.763,0.7735849022865295,0.763,0.01058490228652953
Accent,573,l2,mult,1.0,False,False,0.01,32,0.8476190567016602,0.81 +- 0.037,0.7735849022865295,0.763 +- 0.03,0.81,0.763,0.7735849022865295,0.763,0.01058490228652953
Accent,925,var,None,1.0,False,True,0.001,32,0.8010988831520081,0.772 +- 0.017,0.7735849022865295,0.763 +- 0.034,0.772,0.763,0.7735849022865295,0.763,0.01058490228652953
Accent,587,max,None,0.0,True,False,0.1,32,0.8476190567016602,0.785 +- 0.035,0.7924528121948242,0.763 +- 0.04,0.785,0.763,0.7924528121948242,0.763,0.029452812194824207
Accent,856,max,mult,1.0,False,True,0.01,64,0.8428571224212646,0.794 +- 0.024,0.7924528121948242,0.763 +- 0.026,0.794,0.763,0.7924528121948242,0.763,0.029452812194824207
Accent,729,max,avg,0.0,True,False,0.01,32,0.8428571224212646,0.769 +- 0.053,0.8113207817077637,0.763 +- 0.062,0.769,0.763,0.8113207817077637,0.763,0.04832078170776366
Accent,903,var,None,0.5,False,True,0.01,32,0.7948718070983887,0.762 +- 0.023,0.8301886916160583,0.797 +- 0.027,0.762,0.797,0.7948718070983887,0.762,0.03287180709838866
Accent,605,max,None,0.5,True,True,0.1,32,0.8036630153656006,0.762 +- 0.032,0.849056601524353,0.816 +- 0.039,0.762,0.816,0.8036630153656006,0.762,0.041663015365600575
Accent,303,l2,None,0.0,False,True,0.01,32,0.8117216229438782,0.762 +- 0.029,0.8113207817077637,0.788 +- 0.04,0.762,0.788,0.8113207817077637,0.762,0.04932078170776366
Accent,881,var,None,0.0,False,True,0.1,32,0.8201465010643005,0.762 +- 0.033,0.8113207817077637,0.77 +- 0.028,0.762,0.77,0.8113207817077637,0.762,0.04932078170776366
Accent,987,var,loss,1.0,True,True,0.01,32,0.8318681120872498,0.793 +- 0.013,0.7358490824699402,0.761 +- 0.025,0.793,0.761,0.7358490824699402,0.761,-0.025150917530059824
Accent,25,l1,None,0.5,True,True,0.001,32,0.8183150291442871,0.778 +- 0.031,0.7735849022865295,0.761 +- 0.035,0.778,0.761,0.7735849022865295,0.761,0.012584902286529531
Accent,321,l2,None,0.5,True,False,0.01,32,0.8714285492897034,0.809 +- 0.038,0.7735849022865295,0.761 +- 0.038,0.809,0.761,0.7735849022865295,0.761,0.012584902286529531
Accent,553,l2,mult,1.0,True,True,0.001,32,0.8238095045089722,0.783 +- 0.023,0.7735849022865295,0.761 +- 0.034,0.783,0.761,0.7735849022865295,0.761,0.012584902286529531
Accent,1015,var,avg,0.0,True,False,0.001,32,0.8285714387893677,0.767 +- 0.055,0.7735849022865295,0.761 +- 0.043,0.767,0.761,0.7735849022865295,0.761,0.012584902286529531
Accent,688,max,loss,0.5,False,True,0.01,64,0.8399267196655273,0.792 +- 0.023,0.7924528121948242,0.761 +- 0.026,0.792,0.761,0.7924528121948242,0.761,0.03145281219482421
Accent,709,max,loss,1.0,False,True,0.001,32,0.8274725079536438,0.783 +- 0.016,0.7924528121948242,0.761 +- 0.021,0.783,0.761,0.7924528121948242,0.761,0.03145281219482421
Accent,819,max,mult,0.5,True,True,0.01,32,0.8307692408561707,0.782 +- 0.024,0.7924528121948242,0.761 +- 0.036,0.782,0.761,0.7924528121948242,0.761,0.03145281219482421
Accent,976,var,loss,0.5,False,True,0.01,64,0.7941392064094543,0.761 +- 0.024,0.8113207817077637,0.77 +- 0.02,0.761,0.77,0.7941392064094543,0.761,0.033139206409454336
Accent,293,l2,None,0.0,True,True,0.1,32,0.8095238208770752,0.761 +- 0.032,0.8301886916160583,0.786 +- 0.021,0.761,0.786,0.8095238208770752,0.761,0.048523820877075186
Accent,547,l2,mult,0.5,False,False,0.001,32,0.8571428656578064,0.798 +- 0.035,0.8113207817077637,0.761 +- 0.044,0.798,0.761,0.8113207817077637,0.761,0.05032078170776366
Accent,852,max,mult,1.0,True,False,0.1,64,0.8190476298332214,0.76 +- 0.032,0.8301886916160583,0.761 +- 0.042,0.76,0.761,0.8190476298332214,0.76,0.05904762983322143
Accent,1029,var,avg,0.0,False,False,0.01,32,0.8476190567016602,0.779 +- 0.04,0.7735849022865295,0.759 +- 0.04,0.779,0.759,0.7735849022865295,0.759,0.014584902286529533
Accent,1129,var,mult,1.0,True,True,0.001,32,0.8227106332778931,0.787 +- 0.017,0.7735849022865295,0.759 +- 0.034,0.787,0.759,0.7735849022865295,0.759,0.014584902286529533
Accent,1130,var,mult,1.0,True,True,0.001,64,0.7875458002090454,0.761 +- 0.017,0.7735849022865295,0.759 +- 0.033,0.761,0.759,0.7735849022865295,0.759,0.014584902286529533
Accent,1131,var,mult,1.0,True,True,0.01,32,0.7904762029647827,0.759 +- 0.019,0.7735849022865295,0.767 +- 0.025,0.759,0.767,0.7735849022865295,0.759,0.014584902286529533
Accent,1110,var,mult,0.5,True,True,0.1,64,0.7923076748847961,0.76 +- 0.021,0.7924528121948242,0.759 +- 0.043,0.76,0.759,0.7923076748847961,0.759,0.033307674884796135
Accent,347,l2,None,1.0,True,False,0.1,32,0.8380952477455139,0.806 +- 0.025,0.7924528121948242,0.759 +- 0.036,0.806,0.759,0.7924528121948242,0.759,0.03345281219482421
Accent,432,l2,loss,1.0,False,False,0.1,64,0.8047618865966797,0.759 +- 0.028,0.7924528121948242,0.763 +- 0.053,0.759,0.763,0.7924528121948242,0.759,0.03345281219482421
Accent,602,max,None,0.5,True,True,0.001,64,0.8494505286216736,0.797 +- 0.02,0.7924528121948242,0.759 +- 0.016,0.797,0.759,0.7924528121948242,0.759,0.03345281219482421
Accent,870,var,None,0.0,True,True,0.1,64,0.8084248900413513,0.759 +- 0.022,0.7924528121948242,0.778 +- 0.026,0.759,0.778,0.7924528121948242,0.759,0.03345281219482421
Accent,942,var,loss,0.0,True,True,0.1,64,0.8051282167434692,0.759 +- 0.035,0.7924528121948242,0.766 +- 0.021,0.759,0.766,0.7924528121948242,0.759,0.03345281219482421
Accent,975,var,loss,0.5,False,True,0.01,32,0.8172160983085632,0.781 +- 0.023,0.7924528121948242,0.759 +- 0.027,0.781,0.759,0.7924528121948242,0.759,0.03345281219482421
Accent,822,max,mult,0.5,True,True,0.1,64,0.8062270879745483,0.759 +- 0.022,0.8301886916160583,0.778 +- 0.03,0.759,0.778,0.8062270879745483,0.759,0.04722708797454833
Accent,664,max,loss,0.0,False,True,0.01,64,0.8362637162208557,0.783 +- 0.031,0.8113207817077637,0.759 +- 0.031,0.783,0.759,0.8113207817077637,0.759,0.052320781707763664
Accent,855,max,mult,1.0,False,True,0.01,32,0.8285714387893677,0.782 +- 0.025,0.8301886916160583,0.759 +- 0.034,0.782,0.759,0.8285714387893677,0.759,0.06957143878936767
Accent,577,max,None,0.0,True,True,0.001,32,0.8190476298332214,0.764 +- 0.031,0.7547169923782349,0.758 +- 0.038,0.764,0.758,0.7547169923782349,0.758,-0.003283007621765144
Accent,336,l2,None,0.5,False,False,0.1,64,0.8476190567016602,0.812 +- 0.027,0.7735849022865295,0.758 +- 0.032,0.812,0.758,0.7735849022865295,0.758,0.015584902286529534
Accent,885,var,None,0.0,False,False,0.01,32,0.8428571224212646,0.779 +- 0.048,0.7735849022865295,0.758 +- 0.042,0.779,0.758,0.7735849022865295,0.758,0.015584902286529534
Accent,1137,var,mult,1.0,True,False,0.01,32,0.8000000119209291,0.771 +- 0.02,0.7735849022865295,0.758 +- 0.039,0.771,0.758,0.7735849022865295,0.758,0.015584902286529534
Accent,1002,var,loss,1.0,False,True,0.1,64,0.7805860638618469,0.758 +- 0.008,0.8301886916160583,0.802 +- 0.022,0.758,0.802,0.7805860638618469,0.758,0.022586063861846917
Accent,569,l2,mult,1.0,False,True,0.1,32,0.7871794700622559,0.758 +- 0.017,0.7924528121948242,0.785 +- 0.024,0.758,0.785,0.7871794700622559,0.758,0.029179470062255852
Accent,322,l2,None,0.5,True,False,0.01,64,0.8142856955528259,0.763 +- 0.027,0.7924528121948242,0.758 +- 0.036,0.763,0.758,0.7924528121948242,0.758,0.03445281219482421
Accent,501,l2,avg,1.0,False,False,0.01,32,0.8095238208770752,0.763 +- 0.032,0.7924528121948242,0.758 +- 0.028,0.763,0.758,0.7924528121948242,0.758,0.03445281219482421
Accent,954,var,loss,0.0,False,True,0.1,64,0.8040292859077454,0.758 +- 0.035,0.849056601524353,0.802 +- 0.034,0.758,0.802,0.8040292859077454,0.758,0.046029285907745354
Accent,711,max,loss,1.0,False,True,0.01,32,0.8065934181213379,0.762 +- 0.022,0.8113207817077637,0.758 +- 0.019,0.762,0.758,0.8065934181213379,0.758,0.048593418121337884
Accent,370,l2,loss,0.0,True,False,0.01,64,0.8190476298332214,0.758 +- 0.045,0.8113207817077637,0.778 +- 0.056,0.758,0.778,0.8113207817077637,0.758,0.053320781707763665
Accent,46,l1,None,0.5,False,False,0.01,64,0.7809523940086365,0.757 +- 0.018,0.7924528121948242,0.761 +- 0.032,0.757,0.761,0.7809523940086365,0.757,0.02395239400863647
Accent,93,l1,loss,0.0,False,False,0.01,32,0.8190476298332214,0.757 +- 0.037,0.7924528121948242,0.759 +- 0.046,0.757,0.759,0.7924528121948242,0.757,0.03545281219482421
Accent,253,l1,mult,0.5,False,True,0.001,32,0.7959706783294678,0.757 +- 0.026,0.8113207817077637,0.774 +- 0.035,0.757,0.774,0.7959706783294678,0.757,0.03897067832946777
Accent,761,max,avg,0.5,False,True,0.1,32,0.7963370084762573,0.757 +- 0.02,0.8113207817077637,0.778 +- 0.041,0.757,0.778,0.7963370084762573,0.757,0.03933700847625732
Accent,430,l2,loss,1.0,False,False,0.01,64,0.8571428656578064,0.821 +- 0.021,0.7735849022865295,0.756 +- 0.04,0.821,0.756,0.7735849022865295,0.756,0.017584902286529536
Accent,462,l2,avg,0.5,True,True,0.1,64,0.7893772721290588,0.756 +- 0.013,0.8301886916160583,0.789 +- 0.026,0.756,0.789,0.7893772721290588,0.756,0.03337727212905883
Accent,3,l1,None,0.0,True,True,0.01,32,0.8175824284553528,0.763 +- 0.03,0.7924528121948242,0.756 +- 0.043,0.763,0.756,0.7924528121948242,0.756,0.03645281219482421
Accent,667,max,loss,0.0,False,False,0.001,32,0.8095238208770752,0.764 +- 0.028,0.7924528121948242,0.756 +- 0.039,0.764,0.756,0.7924528121948242,0.756,0.03645281219482421
Accent,759,max,avg,0.5,False,True,0.01,32,0.8190476298332214,0.773 +- 0.027,0.7924528121948242,0.756 +- 0.034,0.773,0.756,0.7924528121948242,0.756,0.03645281219482421
Accent,6,l1,None,0.0,True,True,0.1,64,0.8153846263885498,0.764 +- 0.03,0.8113207817077637,0.756 +- 0.037,0.764,0.756,0.8113207817077637,0.756,0.05532078170776367
Accent,837,max,mult,0.5,False,False,0.01,32,0.8809523582458496,0.823 +- 0.032,0.7735849022865295,0.755 +- 0.033,0.823,0.755,0.7735849022865295,0.755,0.018584902286529537
Accent,864,max,mult,1.0,False,False,0.1,64,0.8333333134651184,0.774 +- 0.031,0.7735849022865295,0.755 +- 0.026,0.774,0.755,0.7735849022865295,0.755,0.018584902286529537
Accent,904,var,None,0.5,False,True,0.01,64,0.7853479981422424,0.755 +- 0.012,0.7924528121948242,0.77 +- 0.017,0.755,0.77,0.7853479981422424,0.755,0.030347998142242427
Accent,261,l1,mult,0.5,False,False,0.01,32,0.7857142686843872,0.755 +- 0.024,0.849056601524353,0.789 +- 0.019,0.755,0.789,0.7857142686843872,0.755,0.030714268684387203
Accent,395,l2,loss,0.5,True,False,0.1,32,0.8714285492897034,0.831 +- 0.025,0.7924528121948242,0.755 +- 0.027,0.831,0.755,0.7924528121948242,0.755,0.037452812194824214
Accent,407,l2,loss,0.5,False,False,0.1,32,0.8476190567016602,0.802 +- 0.021,0.7924528121948242,0.755 +- 0.034,0.802,0.755,0.7924528121948242,0.755,0.037452812194824214
Accent,585,max,None,0.0,True,False,0.01,32,0.8142856955528259,0.762 +- 0.034,0.8113207817077637,0.755 +- 0.029,0.762,0.755,0.8113207817077637,0.755,0.05632078170776367
Accent,1011,var,avg,0.0,True,True,0.01,32,0.797802209854126,0.754 +- 0.024,0.7547169923782349,0.766 +- 0.037,0.754,0.766,0.7547169923782349,0.754,0.0007169923782348597
Accent,1060,var,avg,1.0,True,True,0.01,64,0.7857142686843872,0.754 +- 0.015,0.7735849022865295,0.759 +- 0.017,0.754,0.759,0.7735849022865295,0.754,0.019584902286529537
Accent,1120,var,mult,0.5,False,True,0.01,64,0.7838827967643738,0.754 +- 0.014,0.7735849022865295,0.769 +- 0.025,0.754,0.769,0.7735849022865295,0.754,0.019584902286529537
Accent,719,max,loss,1.0,False,False,0.1,32,0.7904762029647827,0.754 +- 0.018,0.8301886916160583,0.763 +- 0.028,0.754,0.763,0.7904762029647827,0.754,0.03647620296478271
Accent,396,l2,loss,0.5,True,False,0.1,64,0.7952380776405334,0.754 +- 0.019,0.7924528121948242,0.759 +- 0.038,0.754,0.759,0.7924528121948242,0.754,0.038452812194824215
Accent,189,l1,avg,0.5,False,False,0.01,32,0.7952380776405334,0.765 +- 0.022,0.7547169923782349,0.753 +- 0.028,0.765,0.753,0.7547169923782349,0.753,0.0017169923782348606
Accent,490,l2,avg,1.0,True,False,0.01,64,0.8380952477455139,0.807 +- 0.031,0.7547169923782349,0.753 +- 0.044,0.807,0.753,0.7547169923782349,0.753,0.0017169923782348606
Accent,826,max,mult,0.5,True,False,0.01,64,0.8761904835700989,0.805 +- 0.03,0.7735849022865295,0.753 +- 0.05,0.805,0.753,0.7735849022865295,0.753,0.02058490228652954
Accent,922,var,None,1.0,True,False,0.01,64,0.8095238208770752,0.779 +- 0.025,0.7735849022865295,0.753 +- 0.025,0.779,0.753,0.7735849022865295,0.753,0.02058490228652954
Accent,1008,var,loss,1.0,False,False,0.1,64,0.8476190567016602,0.824 +- 0.009,0.7735849022865295,0.753 +- 0.026,0.824,0.753,0.7735849022865295,0.753,0.02058490228652954
Accent,568,l2,mult,1.0,False,True,0.01,64,0.7835164666175842,0.753 +- 0.009,0.8113207817077637,0.774 +- 0.028,0.753,0.774,0.7835164666175842,0.753,0.030516466617584226
Accent,24,l1,None,0.0,False,False,0.1,64,0.8095238208770752,0.754 +- 0.034,0.7924528121948242,0.753 +- 0.041,0.754,0.753,0.7924528121948242,0.753,0.039452812194824216
Accent,169,l1,avg,0.5,True,True,0.001,32,0.8069596886634827,0.777 +- 0.016,0.7924528121948242,0.753 +- 0.029,0.777,0.753,0.7924528121948242,0.753,0.039452812194824216
Accent,319,l2,None,0.5,True,False,0.001,32,0.7952380776405334,0.753 +- 0.029,0.7924528121948242,0.758 +- 0.031,0.753,0.758,0.7924528121948242,0.753,0.039452812194824216
Accent,643,max,None,1.0,False,False,0.001,32,0.8095238208770752,0.771 +- 0.029,0.7924528121948242,0.753 +- 0.021,0.771,0.753,0.7924528121948242,0.753,0.039452812194824216
Accent,753,max,avg,0.5,True,False,0.01,32,0.8523809313774109,0.795 +- 0.031,0.7924528121948242,0.753 +- 0.029,0.795,0.753,0.7924528121948242,0.753,0.039452812194824216
Accent,829,max,mult,0.5,False,True,0.001,32,0.795604407787323,0.753 +- 0.023,0.8113207817077637,0.788 +- 0.035,0.753,0.788,0.795604407787323,0.753,0.042604407787322995
Accent,808,max,mult,0.0,False,True,0.01,64,0.7981684803962708,0.753 +- 0.023,0.8113207817077637,0.758 +- 0.038,0.753,0.758,0.7981684803962708,0.753,0.04516848039627075
Accent,230,l1,mult,0.0,False,True,0.001,64,0.8010988831520081,0.753 +- 0.029,0.8113207817077637,0.761 +- 0.035,0.753,0.761,0.8010988831520081,0.753,0.048098883152008054
Accent,801,max,mult,0.0,True,False,0.01,32,0.8666666746139526,0.792 +- 0.05,0.8113207817077637,0.753 +- 0.028,0.792,0.753,0.8113207817077637,0.753,0.05832078170776367
Accent,815,max,mult,0.0,False,False,0.1,32,0.8285714387893677,0.76 +- 0.053,0.8113207817077637,0.753 +- 0.06,0.76,0.753,0.8113207817077637,0.753,0.05832078170776367
Accent,814,max,mult,0.0,False,False,0.01,64,0.8761904835700989,0.802 +- 0.046,0.8301886916160583,0.753 +- 0.06,0.802,0.753,0.8301886916160583,0.753,0.07718869161605835
Accent,297,l2,None,0.0,True,False,0.01,32,0.8142856955528259,0.761 +- 0.038,0.7547169923782349,0.752 +- 0.023,0.761,0.752,0.7547169923782349,0.752,0.0027169923782348615
Accent,421,l2,loss,1.0,False,True,0.001,32,0.7857142686843872,0.752 +- 0.017,0.7735849022865295,0.755 +- 0.028,0.752,0.755,0.7735849022865295,0.752,0.02158490228652954
